"","TNZ_1","WS_2","WT_1","WT_10","WT_11","WT_12","WT_13","WT_14","WT_15","WT_16","WT_17","WT_18","WT_19","WT_2","WT_21","WT_22","WT_23","WT_24","WT_25","WT_26","WT_27","WT_28","WT_29","WT_3","WT_30","WT_31","WT_34","WT_36","WT_38","WT_39","WT_4","WT_40","WT_41","WT_42","WT_44","WT_45","WT_46","WT_47","WT_48","WT_49","WT_5","WT_50","WT_51","WT_52","WT_54","WT_55","WT_56","WT_57","WT_58","WT_59","WT_6","WT_61","WT_62","WT_64","WT_65","WT_66","WT_68","WT_69","WT_71","WT_73","WT_74","WT_76","WT_77","WT_78","WT_9"
"AT1G01990",2.90291461348493,-0.841517152742218,-0.511940688111278,0.00596518488019818,-0.379002282209723,-0.996611959627365,1.25780184045318,-0.367924081717926,-0.431623734545755,-0.758430649053745,-0.415006433808061,-0.204520624463931,-0.993842409504416,-1.22371506970919,0.706661365986314,-1.11570261491418,-0.974455558643773,0.108438539429314,-1.13231991565187,-1.26248877143048,-1.84686384737273,-1.3538839254878,-0.946760057414282,-0.802743451020931,-1.15170676651251,-0.14912962200495,-0.226677025447524,-0.794434800652084,1.14978938565816,1.01962052987956,-0.481475636758838,0.911608075084544,0.665118114142077,0.77590011906004,0.385393551724221,-0.0660431183164776,0.462940955166795,0.7454350677076,1.65938660828079,1.39350979647768,-1.00492060999621,0.980846828158271,-0.484245186881787,1.53475685274809,-0.56733169057026,-0.204520624463931,1.3491969945105,-0.658726844627579,1.12763298467457,1.0390073807402,-1.01322926036506,-0.312533079258945,0.147212241150601,1.44059214856782,0.0890516885686705,-0.907986355692995,-0.20729017458688,1.53198730262514,-0.614414042660394,0.0585866372162304,-0.11866457065251,2.08035822696905,1.42951394807602,-0.841517152742218,-0.59502719179975
"AT1G02110",3.02884287878173,-0.688658658533238,-0.675307695310639,-0.105666597813054,0.0678959240807414,-0.277745679348782,0.0604787222904087,-0.865188061143167,0.207339317739005,-0.556632466665308,-1.13517420631129,-1.23011438922756,-0.939360079046498,-0.0745143502936544,1.73824976726376,-0.273295358274582,-1.02984994088856,0.837801469917321,-0.196156459655118,-0.130885083900187,-0.200606780729318,-0.0997328363807873,-0.0552296256387884,-1.35323993894709,0.266676932061669,-0.258460954693916,-0.62635416349444,0.425405050374799,2.01713655458029,0.426888490732865,-0.845903336488301,-0.973479207282031,-0.472076366255511,0.573749086181461,-0.73612874999137,-0.970512326565898,0.701324956975191,-1.40664379183749,0.913456928178719,0.407603766077999,-0.653056089939639,1.6166076579023,-0.574433750962108,1.32140302664704,0.201405556306738,-0.761347236078503,1.12410545902418,-1.32208769142769,0.0916309698098075,1.40299224634071,-0.353401137610181,1.99340150885122,-0.894856868304499,-0.0641302677871885,-1.06100218840796,-1.06396906912409,-0.0359449009839224,1.5632038050119,-0.762830676436569,-0.731678428917171,2.36722847908401,1.39705848490844,0.201405556306738,-0.923042235107765,0.425405050374799
"AT1G02300",-1.71275086690105,0.753202076951188,1.10872290014461,-0.00592673245117854,0.936905845774536,0.69376850468481,-0.290667574127368,1.28486239613405,0.581925327783536,0.344731343920448,0.0275721900989617,0.648382867681395,0.193986192444818,1.06657909435572,-1.54255472813825,0.330143103455065,0.143197503417187,-1.70356567845989,0.440905669951496,0.345811954325291,0.630552796001482,0.729968953247059,0.708897050352616,0.604618146285244,1.07576428279689,0.973646599539206,0.362561415600361,0.744557193712442,-1.50257214315905,-1.44097735008298,0.434962312724858,0.969324157919833,1.09791679609618,-1.16974413846733,0.612722724321568,0.44252658555876,-0.352262367203432,0.477646423716165,-1.21026702864895,-1.52310374085107,0.692687894279967,-1.44367887609509,0.653785919705611,-1.6263020345136,-0.0604975578957613,1.11574686777609,-1.30428013387031,0.780217337072268,-1.76516047153595,-1.81054610853937,0.631633406406325,-1.26970060091533,0.414971020235258,-0.0513123694545938,0.781838252679533,0.278814109225012,1.02875773018621,-1.6138750148579,1.04118474984191,1.01741132093536,-1.52040221483896,-1.51013641599295,-1.41828453158127,0.274491667605638,0.370665993636686
"AT1G02680",-1.53641732230094,0.198184480013041,1.29144597708625,-0.322345209589348,0.996131138859111,0.703799278795878,0.79776309095906,1.04684176764559,0.821626916270344,0.594920575813143,0.58000568499359,0.0326291919160064,-0.337260100408901,0.668003540828951,-1.34998118705653,0.761967352992134,0.435331244043929,-1.86305343124914,0.131067471325054,0.776882243811686,3.05140309379347,0.681426942566549,0.368214235355942,0.117644069587457,0.641156737353756,1.34812256220055,-0.058351642083265,1.19151620859525,-1.36937054512195,-1.10985144486173,0.393569549749182,0.105712156931814,-0.0389622840178466,-1.68258325233255,0.471126982010856,-0.25224522273745,0.147473851226562,-0.881653615322574,-1.47824924810468,-0.702674925487942,1.46445871059307,-1.42008117390843,0.863388610565092,-1.43499606472798,-0.191094170377284,0.150456829390473,-1.52597689872725,0.681426942566549,-1.41411521758061,-0.99649827463313,-0.0121154805426518,-0.912974886043635,0.0251717465062299,-0.267160113557003,0.268284466864939,0.772407776565821,1.23476939197195,-1.23662801682793,0.676952475320683,0.973758802629782,-0.723555772635316,-1.69749814315211,-1.19635781161514,-0.326819676835214,0.873829034138779
"AT1G02750",-1.96714216076101,0.115117617174167,0.980006082930942,-0.236277319227642,0.588358475795799,0.71890767817418,0.413204962604804,0.273952480067864,0.671039637302107,0.413204962604804,0.51111686438859,0.639490246727331,1.03113785386247,0.798325109621028,-1.26326437793757,0.558984905260663,0.622083686410214,-1.84529623854119,-0.102464386789801,-0.433189032815034,2.15930054441565,0.71781976815436,0.256545919750747,0.313117240781378,0.612292496231835,0.100974786916509,0.36860065179219,0.448018083239039,-1.6103076742601,-1.57658246364569,0.00959034525164238,0.191271318561556,0.929962222019229,-1.68646137564749,0.047667195945337,0.381655572030029,0.0835682265993916,2.59555246236341,-1.17840739639163,-0.832452010088916,1.1421046758841,-1.83224131830335,0.944105052276887,-1.29155003845289,0.381655572030029,0.353369911514713,-1.39163776027631,0.944105052276887,-1.42101133081145,-1.3687916498601,0.326172161019217,-1.36552791980064,0.795061379561569,0.554633265181384,0.64710561686607,0.448018083239039,1.18888480673635,-0.934715551951981,0.50676522430931,0.492622394051653,-1.04894610403306,-1.38728612019704,-1.28828630839343,-0.0622117160564672,-0.151420337681694
"AT1G02780",-1.33737812779152,0.882353036012096,0.646849197037505,-0.0192970574251062,0.406648019827789,0.810937571657733,0.028353060095615,0.769179030906491,0.845172409642545,0.362819465617,1.03437960143535,0.264533634239673,0.496136294002042,0.786415873752332,-1.64186914610062,0.528778813941048,0.481526775931779,-1.83386289447358,0.241285790770917,0.189296606575377,-0.104326841071105,0.654134052097064,0.330375985433719,0.450834845598883,0.249366804853379,0.654930211119967,0.613888213489338,0.391401574539204,-1.54386197038131,-1.52371914710187,0.838962369263904,0.516955852450945,0.972597661258107,-1.66057888313883,0.37189567847809,0.766312858424042,0.184240996779945,0.939716293612229,-1.47941289747734,-1.35975019633508,0.823397460366159,-1.53685577097977,0.777061005233227,-1.59716481696464,0.738765756231611,0.613609557831321,-1.49967514461021,0.724156238161348,-1.63032484026853,-1.35572959326942,0.949867321154238,-1.4826373415201,0.955002546851959,0.633792189061903,0.708949600823909,0.169352823051667,0.788087807700428,-1.46719185647579,0.909939946155672,0.614883412267966,-1.60783334787153,-1.59636865794174,-1.71690713400919,1.15786386588754,0.719737555584239
"AT1G02900",-1.27746285196492,-0.688132222545372,0.208735760124987,-0.634556710779958,0.654734500925374,2.10405646205986,0.0974100213916604,0.985928573657019,-0.0403555802908306,1.43749360139407,0.0104367880062495,1.49246068489365,-0.40216423117414,0.0556628693666631,-0.631077781444542,-0.665171288931623,1.56273505746906,-1.01097686487202,-1.0074979355366,0.285967991371231,-1.20997162285784,-0.81476525035453,-0.743795091912035,0.633165139045792,-1.24336934447783,-1.10769110039659,-0.688828008412455,-1.34286672347074,-1.18840226097826,-0.0229609336137484,0.0814069464487448,-0.295013207643314,-1.08194702331451,-1.25450191835117,1.18492333164284,0.128720385410408,-0.80432846234828,-0.552453978464131,-0.76814759725995,-0.800849533012864,0.441824025597888,-0.56289076647038,-0.0688828008412454,1.2071884793895,1.27328813676242,0.349980291142894,0.177425396106238,2.20077069758444,-0.95879292484077,-1.25867663355367,1.68519337007572,-0.752144522317034,0.675608076937872,-0.284576419637065,1.12299838947243,1.81182639788488,1.66501557993031,-0.354155006345393,1.72276580689822,0.527405687249132,-1.4653250360774,-0.375724368224975,-0.301971066314147,-0.35972129328206,1.23501991407284
"AT1G02920",1.30538665692881,-0.300307700524852,-0.295589510710989,0.0471397973679775,-0.270016921919855,-0.384668934396712,-0.0552449215928372,-0.292003686452454,-0.19027951406558,-0.178295311938369,-0.347395234867199,-0.347678326256031,-0.379101470416354,-0.165744927033495,-0.47837218410002,-0.392406765691446,-0.393539131246773,-0.414770985409154,-0.24104723646274,-0.177540401568151,-0.461669792158947,-0.479032730673961,-0.541784655198331,-0.399012231430854,-0.355321793754488,-0.420904632167175,-0.405900788559093,-0.396370045135091,-0.288323498397641,0.20378369918821,-0.362965261252945,0.0616718219946738,-0.101483181768689,-0.0611898407583039,-0.294457145155662,-0.150269264444027,-0.0837427880685663,3.95181932352425,-0.175653125642606,0.654276462615795,-0.328994294593135,0.954636426166277,-0.222457568596122,-0.0810062379765261,-0.409958431799015,-0.574434528710259,-0.47355963048988,-0.289361500156691,-0.309932807745131,-0.460348699011066,-0.39023639837707,-0.286813677657205,0.293806760836705,5.6114897724485,-0.225477210076994,-0.137152696761489,-0.0450536315948943,0.284936563986644,-0.154893090461612,-0.379573289397741,-0.357775252457696,-0.33191957227773,-0.382498567082335,2.79878809681255,-0.0442043574283991
"AT1G03090",-2.65389511850885,-1.08130070617799,0.950170631807413,0.707761963479186,1.32310704462007,0.889344840492581,0.699367453818089,1.00851935469766,-0.369693993759449,1.66755717054999,0.42083487096465,1.72349763247189,-0.0683173354348294,1.04257904553571,-0.54274474619927,0.618449885281615,0.430949567031709,-0.883479269492311,0.0135635374889826,1.78975921282956,0.241935484744556,-0.964740875309977,1.30074462134256,1.25368032127543,0.717945467002483,0.803885979844367,-0.905222425663676,-0.240680013312266,-1.46428300760147,-1.25036062615598,0.673083005534982,-0.584854909417231,-0.893869195384324,-1.28125517400707,-0.109395386809213,-0.680428466132504,-0.539029143562392,-1.37414523992904,-2.29657799826234,-1.02185106398793,0.639849004171788,-0.922149059898346,0.963863315598874,-0.282790176530227,-1.10600258296761,-1.16827333086345,-0.967493173559516,0.759711592939251,0.220054713660714,-0.953043607749432,0.526316701378267,-0.308111320425994,-0.462102407487751,-0.0423769244329159,1.05290016397149,1.2831299125455,1.61808460951451,-0.0485695954943805,0.769482251725118,0.306614493608744,0.171958301750004,-0.69391472755525,0.531202030771201,-1.14900724311667,0.190054662740729
"AT1G03220",-1.45992076028402,-0.0710846203677006,1.06881110503727,0.236239213833604,1.75846525012489,0.741722050628428,0.415443877048613,0.78905721902289,0.287223345958688,0.248909226787154,0.586742452180606,1.25794905840786,0.561503786377135,1.22196622161978,-1.42089712038708,-0.0460486747714862,0.644619071352422,-1.48424718515483,0.546198410729247,0.533021597257555,0.0558182293750545,-0.372732288765815,-0.379219335398032,0.874605146485258,0.56687587186944,-0.089734879435326,0.110755405541646,0.608838954771597,-1.48201726287501,-1.33960631727711,0.489740833008229,0.485990509173978,0.140149835593882,-1.51647969810866,0.316820496218181,0.940894654258231,0.00280689517740187,1.28531628638753,-1.37731227582687,-1.29004122660282,0.483760586894153,-1.35704025510119,0.603669589486549,-1.40153734059406,0.474030016945827,-0.766009490844001,-1.49022743126891,0.604784550626461,-1.39474621365096,-1.50756000898937,0.803247633530865,-1.41684271624195,1.37410773716601,1.09526609208428,0.558057542853769,0.773042322649603,0.172990509169483,-1.31690165406435,0.648166674979416,0.343985003990591,-1.49174783282334,-1.46194796235659,-1.50928313075105,2.08484478380834,0.646747633528618
"AT1G03230",-0.714427045593614,0.314662032030395,0.683683401715833,0.296981646996326,1.240388858686,0.21583321312201,0.350476145304535,0.486479107105065,1.12705305718556,0.243487148688118,0.443411502534897,0.451118337036927,0.213113153886,-0.158174931829447,-1.57532579379097,-0.160894991065458,0.41349085093878,-1.41348226924834,0.933928851428808,0.619308666463582,-0.317298397136067,-0.036225609414972,-0.63645201416131,-0.128254280233331,-0.267883987681875,-0.550770148226977,0.0136421432452224,1.22996196494796,-1.02406045529282,-1.14963652335531,0.639709110733662,0.409864105290766,0.778432131770202,-1.52319132510077,-0.082466616427152,0.544053694267289,-0.0597994561270637,1.15516033595767,-0.729387371391673,-1.04763430200491,0.495092628019098,-0.974192702632627,0.109297559711595,-1.327800403314,0.170952235727835,-0.825949474270049,-1.60569978859309,0.819233020310361,-1.37449475353219,-1.61340662309512,0.205859662589971,-1.44884303931648,1.8310950561063,1.15833373839968,0.816059617868349,0.192259366409918,1.81522804389624,-0.999579922168726,0.821046393134368,0.43661135444487,-1.41393561245434,-1.38809504971224,-1.48692386862062,3.1398968918334,1.21908172800392
"AT1G03850",-2.15083726975867,-0.276813670808441,-0.00275729491738974,-0.441247496343071,0.715009403844886,1.1508895445478,-0.18241647466819,1.32880868381675,0.0450938183334287,0.342640740729427,1.04822715611877,1.94347798402953,0.270429060732737,2.49985592810041,-1.06722705968787,0.227363058807001,1.49715760043554,-1.06896710016972,-0.55261008718134,-0.27898872141075,0.748505183120459,-0.233747668882704,0.180816975917568,0.992980870820095,0.795921286250816,0.0068129277327739,-0.332059956107113,-0.316834601890943,-0.891482971021226,0.510554647227753,0.457483412531391,-0.506499014412369,-0.748364641389233,-1.46874140087428,0.038568666526499,-0.114989905996582,-0.325099794179721,-0.788820582592198,-1.61316476086766,-0.246797972496564,1.08911810744219,-1.28125203895517,1.58720469537117,-0.870167475118589,-0.369470826466844,-0.985880167161477,-1.14117878016641,1.3179334308052,-0.676152961392543,-0.995015379691179,1.29183282357748,-0.70616865970442,-0.563050330072427,1.27834750984316,0.412677370123806,2.28235086786942,-0.0962844708167166,-1.26515666449807,0.626267339270642,0.388751813498397,-1.44003073292379,-1.18641983269445,-0.667887769103766,-0.474308265498182,1.25181189249498
"AT1G03870",-0.411912019236782,1.13472123568165,0.965794851153889,-0.75864478161101,0.269093980002496,0.788952193512556,-0.876975855369458,1.00730365713198,-0.864585167017788,0.64294858243538,0.631315102816312,0.340546949497125,1.71109475550683,-0.00377651236427831,-0.705640170328867,0.249200041482315,0.229374940119643,-1.16395796502563,0.364089257365298,-1.01169017261511,0.261315381203947,0.801549393336754,0.243073534463989,0.638061144252221,0.509197985394854,0.174924748529805,2.50671462199906,2.20913159008645,-0.61009419570599,0.128872690156098,0.165012197848469,0.281140482566619,-0.266321431104661,-1.47936982073314,0.567571894962721,0.332079979123484,0.0190085867712924,0.508234265189724,-0.0262174257123026,-2.10269028197964,0.149248488778845,-1.80731003910734,1.65726409833458,-1.22632442972904,0.064441110727415,0.611076978508584,-1.93596668649218,-0.903684672483057,-1.64629992769314,0.0411741514892794,0.161914525760551,-0.666609502021107,0.0986531780095259,-0.330133476115761,-0.340390212584643,0.504172872896677,0.500386829233667,-2.24318692045608,0.025341605262146,0.870180039373503,-1.86726720329792,-0.31209814084833,-1.23355233126751,1.41337404927921,1.01714737065581
